0.125,0.8125,0.813953488372093
0.25,0.91015625,0.9186046511627907
0.5,0.96875,0.9651162790697675
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.984375,0.9767441860465116
8.0,0.98828125,1.0
16.0,0.98828125,1.0
32.0,0.98828125,1.0
64.0,0.98828125,1.0
128.0,0.9921875,1.0
256.0,0.9921875,1.0
512.0,0.99609375,1.0
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.49609375,0.5232558139534884
0.0078125,0.76953125,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.9140625,0.872093023255814
0.5,0.96875,0.9534883720930233
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98828125,0.9767441860465116
16.0,0.99609375,0.9767441860465116
32.0,0.99609375,0.9767441860465116
64.0,0.99609375,0.9767441860465116
128.0,0.99609375,0.9767441860465116
256.0,1.0,0.9767441860465116
512.0,1.0,0.9767441860465116
1024.0,1.0,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.50390625,0.4883720930232558
0.0078125,0.765625,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90625,0.872093023255814
0.5,0.953125,0.9534883720930233
1.0,0.9765625,0.9651162790697675
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.984375,0.9767441860465116
16.0,0.98828125,0.9767441860465116
32.0,0.9921875,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.49609375,0.4883720930232558
0.0078125,0.765625,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90625,0.8837209302325582
0.5,0.97265625,0.9302325581395349
1.0,0.98046875,0.9534883720930233
2.0,0.984375,0.9651162790697675
4.0,0.984375,0.9651162790697675
8.0,0.98828125,0.9767441860465116
16.0,0.98828125,0.9767441860465116
32.0,0.98828125,0.9767441860465116
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.9921875,0.9883720930232558
512.0,0.9921875,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.4921875,0.5116279069767442
0.0078125,0.7734375,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.8046875,0.813953488372093
0.25,0.89453125,0.9302325581395349
0.5,0.96875,0.9651162790697675
1.0,0.98046875,0.9651162790697675
2.0,0.98046875,0.9767441860465116
4.0,0.984375,0.9767441860465116
8.0,0.984375,0.9883720930232558
16.0,0.984375,1.0
32.0,0.98828125,1.0
64.0,0.98828125,1.0
128.0,0.98828125,1.0
256.0,0.98828125,1.0
512.0,0.99609375,1.0
1024.0,0.9921875,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.52734375,0.5
0.0078125,0.78125,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.8984375,0.9302325581395349
0.5,0.95703125,1.0
1.0,0.96875,1.0
2.0,0.97265625,1.0
4.0,0.98046875,1.0
8.0,0.98828125,1.0
16.0,0.98828125,1.0
32.0,0.9921875,1.0
64.0,0.9921875,1.0
128.0,0.99609375,1.0
256.0,0.99609375,1.0
512.0,1.0,0.9883720930232558
1024.0,1.0,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.5234375,0.4418604651162791
0.0078125,0.7734375,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.9140625,0.9069767441860465
0.5,0.96484375,0.9651162790697675
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98046875,1.0
16.0,0.98046875,1.0
32.0,0.98828125,1.0
64.0,0.9921875,1.0
128.0,0.9921875,1.0
256.0,0.99609375,1.0
512.0,1.0,1.0
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.50390625,0.5232558139534884
0.0078125,0.77734375,0.7558139534883721
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.8046875,0.813953488372093
0.25,0.91015625,0.8837209302325582
0.5,0.96875,0.9302325581395349
1.0,0.9765625,0.9767441860465116
2.0,0.9765625,0.9883720930232558
4.0,0.9765625,0.9883720930232558
8.0,0.98046875,0.9883720930232558
16.0,0.984375,0.9883720930232558
32.0,0.98828125,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.51171875,0.4883720930232558
0.0078125,0.77734375,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.8984375,0.8953488372093024
0.5,0.953125,0.9883720930232558
1.0,0.96875,1.0
2.0,0.97265625,1.0
4.0,0.97265625,1.0
8.0,0.98046875,1.0
16.0,0.98828125,1.0
32.0,0.98828125,1.0
64.0,0.98828125,1.0
128.0,0.9921875,1.0
256.0,0.99609375,1.0
512.0,1.0,1.0
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.47265625,0.47674418604651164
0.0078125,0.75390625,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.890625,0.9186046511627907
0.5,0.953125,0.9418604651162791
1.0,0.9765625,0.9651162790697675
2.0,0.9765625,0.9883720930232558
4.0,0.9765625,0.9883720930232558
8.0,0.984375,0.9883720930232558
16.0,0.984375,0.9883720930232558
32.0,0.984375,1.0
64.0,0.98828125,1.0
128.0,0.98828125,1.0
256.0,0.98828125,1.0
512.0,0.9921875,1.0
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.4921875,0.5
0.0078125,0.77734375,0.7441860465116279
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.8984375,0.9186046511627907
0.5,0.96875,0.9651162790697675
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.9765625,0.9883720930232558
8.0,0.984375,0.9883720930232558
16.0,0.984375,0.9883720930232558
32.0,0.9921875,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.99609375,1.0
512.0,0.99609375,1.0
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.484375,0.5232558139534884
0.0078125,0.765625,0.8023255813953488
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.8046875,0.8255813953488372
0.25,0.90234375,0.9418604651162791
0.5,0.96484375,0.9883720930232558
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.98046875,0.9883720930232558
8.0,0.98828125,0.9883720930232558
16.0,0.98828125,0.9883720930232558
32.0,0.98828125,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.5,0.47674418604651164
0.0078125,0.76953125,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90234375,0.8837209302325582
0.5,0.9609375,0.9418604651162791
1.0,0.9765625,0.9651162790697675
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98046875,0.9883720930232558
16.0,0.98046875,1.0
32.0,0.984375,1.0
64.0,0.98828125,1.0
128.0,0.98828125,1.0
256.0,0.98828125,1.0
512.0,0.9921875,1.0
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.51953125,0.4883720930232558
0.0078125,0.78125,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.8046875,0.813953488372093
0.25,0.91796875,0.8953488372093024
0.5,0.97265625,0.9534883720930233
1.0,0.98046875,0.9651162790697675
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.984375,0.9883720930232558
16.0,0.9921875,0.9883720930232558
32.0,0.9921875,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.99609375,0.9883720930232558
256.0,0.99609375,1.0
512.0,0.99609375,1.0
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.4765625,0.46511627906976744
0.0078125,0.76171875,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.80078125,0.8255813953488372
0.25,0.9140625,0.872093023255814
0.5,0.97265625,0.9418604651162791
1.0,0.98046875,0.9534883720930233
2.0,0.98828125,0.9534883720930233
4.0,0.98828125,0.9534883720930233
8.0,0.98828125,0.9534883720930233
16.0,0.9921875,0.9651162790697675
32.0,0.9921875,0.9651162790697675
64.0,0.99609375,0.9767441860465116
128.0,0.99609375,0.9767441860465116
256.0,0.99609375,0.9767441860465116
512.0,0.99609375,0.9767441860465116
1024.0,1.0,0.9767441860465116
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.5078125,0.4883720930232558
0.0078125,0.7734375,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.8046875,0.813953488372093
0.25,0.8984375,0.9186046511627907
0.5,0.96875,0.9651162790697675
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.98046875,0.9883720930232558
8.0,0.984375,0.9883720930232558
16.0,0.98828125,0.9883720930232558
32.0,0.98828125,0.9883720930232558
64.0,0.98828125,1.0
128.0,0.98828125,1.0
256.0,0.99609375,1.0
512.0,1.0,1.0
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.5,0.5697674418604651
0.0078125,0.77734375,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.8125,0.8023255813953488
0.25,0.9140625,0.8837209302325582
0.5,0.9609375,0.9883720930232558
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.98046875,0.9883720930232558
8.0,0.984375,0.9883720930232558
16.0,0.9921875,0.9883720930232558
32.0,0.9921875,0.9883720930232558
64.0,0.99609375,0.9883720930232558
128.0,1.0,0.9883720930232558
256.0,1.0,0.9883720930232558
512.0,1.0,0.9767441860465116
1024.0,1.0,0.9767441860465116
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.4921875,0.5348837209302325
0.0078125,0.77734375,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.80078125,0.8255813953488372
0.25,0.8984375,0.8837209302325582
0.5,0.95703125,0.9883720930232558
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.9765625,0.9883720930232558
8.0,0.98828125,0.9883720930232558
16.0,0.9921875,0.9883720930232558
32.0,0.9921875,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.99609375,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.50390625,0.5116279069767442
0.0078125,0.78125,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.89453125,0.9186046511627907
0.5,0.96484375,0.9534883720930233
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98828125,0.9767441860465116
16.0,0.98828125,0.9767441860465116
32.0,0.98828125,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.9921875,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.49609375,0.5
0.0078125,0.7734375,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.8046875,0.813953488372093
0.25,0.89453125,0.9534883720930233
0.5,0.9609375,0.9883720930232558
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.98046875,1.0
8.0,0.98828125,1.0
16.0,0.98828125,1.0
32.0,0.98828125,1.0
64.0,0.98828125,1.0
128.0,0.99609375,1.0
256.0,0.99609375,1.0
512.0,0.99609375,1.0
1024.0,0.9921875,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.53515625,0.46511627906976744
0.0078125,0.78125,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.8046875,0.813953488372093
0.25,0.90234375,0.9418604651162791
0.5,0.96875,0.9767441860465116
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.984375,0.9767441860465116
8.0,0.98828125,0.9767441860465116
16.0,0.9921875,0.9883720930232558
32.0,0.9921875,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.47265625,0.5348837209302325
0.0078125,0.77734375,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.80078125,0.813953488372093
0.125,0.8125,0.813953488372093
0.25,0.90234375,0.9302325581395349
0.5,0.96484375,0.9883720930232558
1.0,0.9765625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.984375,0.9883720930232558
8.0,0.9921875,0.9883720930232558
16.0,0.9921875,1.0
32.0,0.9921875,1.0
64.0,0.98828125,1.0
128.0,0.98828125,1.0
256.0,0.9921875,1.0
512.0,0.99609375,1.0
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.5,0.5
0.0078125,0.76953125,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90625,0.8837209302325582
0.5,0.96875,0.9651162790697675
1.0,0.98046875,0.9651162790697675
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98046875,1.0
16.0,0.98046875,1.0
32.0,0.984375,1.0
64.0,0.98828125,1.0
128.0,0.98828125,1.0
256.0,0.9921875,1.0
512.0,0.99609375,1.0
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.52734375,0.4883720930232558
0.0078125,0.78515625,0.7674418604651163
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.8046875,0.813953488372093
0.25,0.91015625,0.8837209302325582
0.5,0.96875,0.9651162790697675
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.9765625,0.9883720930232558
8.0,0.98046875,1.0
16.0,0.984375,1.0
32.0,0.98828125,1.0
64.0,0.98828125,1.0
128.0,0.99609375,1.0
256.0,1.0,1.0
512.0,1.0,1.0
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.47265625,0.47674418604651164
0.0078125,0.76171875,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90625,0.9186046511627907
0.5,0.96484375,0.9767441860465116
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98828125,0.9767441860465116
16.0,0.9921875,0.9767441860465116
32.0,0.9921875,0.9883720930232558
64.0,0.99609375,0.9883720930232558
128.0,0.99609375,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.4765625,0.5465116279069767
0.0078125,0.76953125,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.91015625,0.8837209302325582
0.5,0.9609375,0.9418604651162791
1.0,0.9765625,0.9651162790697675
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.984375,0.9767441860465116
16.0,0.98828125,0.9767441860465116
32.0,0.98828125,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.9921875,0.9883720930232558
256.0,0.9921875,0.9883720930232558
512.0,0.9921875,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.4921875,0.5
0.0078125,0.76953125,0.7790697674418605
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.89453125,0.9302325581395349
0.5,0.9609375,0.9883720930232558
1.0,0.97265625,0.9883720930232558
2.0,0.9765625,0.9883720930232558
4.0,0.98046875,1.0
8.0,0.98046875,1.0
16.0,0.9921875,1.0
32.0,0.9921875,1.0
64.0,0.9921875,1.0
128.0,0.9921875,1.0
256.0,0.99609375,1.0
512.0,1.0,1.0
1024.0,1.0,1.0
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.51171875,0.5116279069767442
0.0078125,0.77734375,0.7906976744186046
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90625,0.8953488372093024
0.5,0.97265625,0.9534883720930233
1.0,0.9765625,0.9767441860465116
2.0,0.98046875,0.9767441860465116
4.0,0.98046875,0.9767441860465116
8.0,0.98828125,0.9767441860465116
16.0,0.9921875,0.9883720930232558
32.0,0.9921875,0.9883720930232558
64.0,0.9921875,0.9883720930232558
128.0,0.99609375,0.9883720930232558
256.0,0.99609375,0.9883720930232558
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
0.0009765625,0.44140625,0.4418604651162791
0.001953125,0.44140625,0.4418604651162791
0.00390625,0.49609375,0.4883720930232558
0.0078125,0.7734375,0.7558139534883721
0.015625,0.80078125,0.8023255813953488
0.03125,0.80078125,0.8023255813953488
0.0625,0.8046875,0.8023255813953488
0.125,0.80859375,0.8023255813953488
0.25,0.90625,0.8837209302325582
0.5,0.97265625,0.9302325581395349
1.0,0.98046875,0.9534883720930233
2.0,0.984375,0.9651162790697675
4.0,0.984375,0.9651162790697675
8.0,0.98828125,0.9767441860465116
16.0,0.9921875,0.9767441860465116
32.0,0.99609375,0.9767441860465116
64.0,0.99609375,0.9767441860465116
128.0,0.99609375,0.9767441860465116
256.0,0.99609375,0.9767441860465116
512.0,0.99609375,0.9883720930232558
1024.0,0.99609375,0.9883720930232558
